model,model_label,model_family,class_output,rank,feature_index,feature_name,feature_label,feature_group,mean_abs_shap,share_of_total_abs_shap
knn_cosine,kNN (cosine),instance_based,medium,44,5513,text__word__könnten,könnten,text,0.0031769447959959507,0.0027697698678821325
knn_cosine,kNN (cosine),instance_based,medium,45,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.003132827114313841,0.0027313067112118006
knn_cosine,kNN (cosine),instance_based,medium,46,9014,text__word__software,software,text,0.0031104139052331448,0.0027117659337818623
knn_cosine,kNN (cosine),instance_based,medium,47,5066,text__word__interessiert mehr,interessiert mehr,text,0.0030022200662642717,0.0026174387894570827
knn_cosine,kNN (cosine),instance_based,medium,48,7807,text__word__recent,recent,text,0.0029602274298667908,0.0025808282662183046
knn_cosine,kNN (cosine),instance_based,medium,49,6844,text__word__passwörter,passwörter,text,0.0028459869790822268,0.002481229603290558
knn_cosine,kNN (cosine),instance_based,medium,50,10852,text__word__versucht,versucht,text,0.0027991270180791616,0.0024403752759099007
knn_cosine,kNN (cosine),instance_based,high,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.05839328095316887,0.05486654117703438
knn_cosine,kNN (cosine),instance_based,high,2,15001,categorical__type_Incident,Incident,type,0.042664624750614166,0.04008783772587776
knn_cosine,kNN (cosine),instance_based,high,3,15011,categorical__queue_Product Support,Product Support,queue,0.03963208943605423,0.037238456308841705
knn_cosine,kNN (cosine),instance_based,high,4,15010,categorical__queue_IT Support,IT Support,queue,0.03891531378030777,0.03656497225165367
knn_cosine,kNN (cosine),instance_based,high,5,15007,categorical__queue_Customer Service,Customer Service,queue,0.03710833191871643,0.03486712649464607
knn_cosine,kNN (cosine),instance_based,high,6,15004,categorical__language_de,de,language,0.035062067210674286,0.0329444482922554
knn_cosine,kNN (cosine),instance_based,high,7,15005,categorical__language_en,en,language,0.031097011640667915,0.029218867421150208
knn_cosine,kNN (cosine),instance_based,high,8,15003,categorical__type_Request,Request,type,0.029328346252441406,0.027557022869586945
knn_cosine,kNN (cosine),instance_based,high,9,15002,categorical__type_Problem,Problem,type,0.026197543367743492,0.02461530826985836
knn_cosine,kNN (cosine),instance_based,high,10,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.01907947286963463,0.0179271437227726
knn_cosine,kNN (cosine),instance_based,high,11,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.017227385193109512,0.016186915338039398
knn_cosine,kNN (cosine),instance_based,high,12,15000,categorical__type_Change,Change,type,0.007109796162694693,0.006680390797555447
knn_cosine,kNN (cosine),instance_based,high,13,7834,text__word__rechnung,rechnung,text,0.006859736517071724,0.00644543394446373
knn_cosine,kNN (cosine),instance_based,high,14,604,text__word__angriffs,angriffs,text,0.006506556645035744,0.006113584619015455
knn_cosine,kNN (cosine),instance_based,high,15,11050,text__word__werkzeug,werkzeug,text,0.006048185750842094,0.005682897754013538
knn_cosine,kNN (cosine),instance_based,high,16,6966,text__word__phishing angriffs,phishing angriffs,text,0.0058148521929979324,0.0054636565037071705
knn_cosine,kNN (cosine),instance_based,high,17,3596,text__word__facing connectivity,facing connectivity,text,0.00551601592451334,0.005182868801057339
knn_cosine,kNN (cosine),instance_based,high,18,1212,text__word__betrag,betrag,text,0.004989135544747114,0.004687810316681862
knn_cosine,kNN (cosine),instance_based,high,19,11175,text__word__wurden,wurden,text,0.004847720265388489,0.004554935730993748
knn_cosine,kNN (cosine),instance_based,high,20,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.004277609754353762,0.004019258078187704
knn_cosine,kNN (cosine),instance_based,high,21,10893,text__word__verzögerungen unserer,verzögerungen unserer,text,0.004185274243354797,0.003932499326765537
knn_cosine,kNN (cosine),instance_based,high,22,2752,text__word__dienstleistungen,dienstleistungen,text,0.0041799964383244514,0.00392754003405571
knn_cosine,kNN (cosine),instance_based,high,23,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.004176669288426638,0.003924414049834013
knn_cosine,kNN (cosine),instance_based,high,24,9329,text__word__strategies,strategies,text,0.004101303871721029,0.003853600239381194
knn_cosine,kNN (cosine),instance_based,high,25,8763,text__word__sessions,sessions,text,0.004037073813378811,0.0037932496052235365
knn_cosine,kNN (cosine),instance_based,high,26,6072,text__word__medizinische datensysteme,medizinische datensysteme,text,0.0036935852840542793,0.0034705062862485647
knn_cosine,kNN (cosine),instance_based,high,27,4689,text__word__informationen,informationen,text,0.0036757420748472214,0.0034537408500909805
knn_cosine,kNN (cosine),instance_based,high,28,10891,text__word__verzögerungen könnten,verzögerungen könnten,text,0.0036323536187410355,0.003412972902879119
knn_cosine,kNN (cosine),instance_based,high,29,1927,text__word__connectivity,connectivity,text,0.0035049801226705313,0.0032932923641055822
knn_cosine,kNN (cosine),instance_based,high,30,10887,text__word__verzögerungen,verzögerungen,text,0.0034456963185220957,0.003237589029595256
knn_cosine,kNN (cosine),instance_based,high,31,1934,text__word__connectivity problems,connectivity problems,text,0.0033689006231725216,0.0031654315534979105
knn_cosine,kNN (cosine),instance_based,high,32,2485,text__word__datensysteme,datensysteme,text,0.003321386408060789,0.003120786976069212
knn_cosine,kNN (cosine),instance_based,high,33,6844,text__word__passwörter,passwörter,text,0.0032422118820250034,0.0030463943257927895
knn_cosine,kNN (cosine),instance_based,high,34,9338,text__word__strategies data,strategies data,text,0.003035101108253002,0.0028517921455204487
knn_cosine,kNN (cosine),instance_based,high,35,6965,text__word__phishing,phishing,text,0.002931470749899745,0.002754420740529895
knn_cosine,kNN (cosine),instance_based,high,36,3237,text__word__enhancing,enhancing,text,0.0029009946156293154,0.0027257853653281927
knn_cosine,kNN (cosine),instance_based,high,37,15009,categorical__queue_Human Resources,Human Resources,queue,0.002815788611769676,0.0026457253843545914
knn_cosine,kNN (cosine),instance_based,high,38,3910,text__word__gab,gab,text,0.0027784842532128096,0.0026106741279363632
knn_cosine,kNN (cosine),instance_based,high,39,3688,text__word__fehler,fehler,text,0.00274708797223866,0.0025811740197241306
knn_cosine,kNN (cosine),instance_based,high,40,5671,text__word__letzte,letzte,text,0.002725824248045683,0.0025611945893615484
knn_cosine,kNN (cosine),instance_based,high,41,5513,text__word__könnten,könnten,text,0.0026906465645879507,0.002528141485527158
knn_cosine,kNN (cosine),instance_based,high,42,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.0026766611263155937,0.002515000756829977
knn_cosine,kNN (cosine),instance_based,high,43,1045,text__word__beeinträchtigt,beeinträchtigt,text,0.0026369858533143997,0.0024777217768132687
knn_cosine,kNN (cosine),instance_based,high,44,6431,text__word__neu,neu,text,0.0025859824381768703,0.00242979871109128
knn_cosine,kNN (cosine),instance_based,high,45,9014,text__word__software,software,text,0.0024634338915348053,0.002314651617780328
knn_cosine,kNN (cosine),instance_based,high,46,10852,text__word__versucht,versucht,text,0.002413047943264246,0.0022673087660223246
knn_cosine,kNN (cosine),instance_based,high,47,4210,text__word__hilfe,hilfe,text,0.0023988632019609213,0.002253980841487646
knn_cosine,kNN (cosine),instance_based,high,48,9443,text__word__störung,störung,text,0.002389103639870882,0.002244810573756695
knn_cosine,kNN (cosine),instance_based,high,49,1175,text__word__beschweren,beschweren,text,0.0023147554602473974,0.0021749527659267187
knn_cosine,kNN (cosine),instance_based,high,50,5058,text__word__interessiert,interessiert,text,0.002267457079142332,0.0021305109839886427
knn_cosine,kNN (cosine),instance_based,predicted_class,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.0532413013279438,0.04657784476876259
knn_cosine,kNN (cosine),instance_based,predicted_class,2,15001,categorical__type_Incident,Incident,type,0.04204612597823143,0.03678381070494652
knn_cosine,kNN (cosine),instance_based,predicted_class,3,15004,categorical__language_de,de,language,0.04045023396611214,0.03538765385746956
knn_cosine,kNN (cosine),instance_based,predicted_class,4,15011,categorical__queue_Product Support,Product Support,queue,0.03991593420505524,0.03492022305727005
knn_cosine,kNN (cosine),instance_based,predicted_class,5,15007,categorical__queue_Customer Service,Customer Service,queue,0.0344071164727211,0.0301008652895689
knn_cosine,kNN (cosine),instance_based,predicted_class,6,15005,categorical__language_en,en,language,0.03433815762400627,0.03004053793847561
knn_cosine,kNN (cosine),instance_based,predicted_class,7,15010,categorical__queue_IT Support,IT Support,queue,0.03389502316713333,0.02965286374092102
knn_cosine,kNN (cosine),instance_based,predicted_class,8,15003,categorical__type_Request,Request,type,0.030758075416088104,0.026908524334430695
knn_cosine,kNN (cosine),instance_based,predicted_class,9,15002,categorical__type_Problem,Problem,type,0.025863224640488625,0.02262629196047783
knn_cosine,kNN (cosine),instance_based,predicted_class,10,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.019947152584791183,0.01745065115392208
knn_cosine,kNN (cosine),instance_based,predicted_class,11,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.017229720950126648,0.0150733208283782
knn_cosine,kNN (cosine),instance_based,predicted_class,12,7834,text__word__rechnung,rechnung,text,0.012159164994955063,0.010637374594807625
knn_cosine,kNN (cosine),instance_based,predicted_class,13,1212,text__word__betrag,betrag,text,0.007819222286343575,0.006840601097792387
knn_cosine,kNN (cosine),instance_based,predicted_class,14,5671,text__word__letzte,letzte,text,0.007655835244804621,0.006697663106024265
knn_cosine,kNN (cosine),instance_based,predicted_class,15,15000,categorical__type_Change,Change,type,0.006075811572372913,0.005315388552844524
knn_cosine,kNN (cosine),instance_based,predicted_class,16,2434,text__word__datenanalyse investitionsoptimierung,datenanalyse investitionsoptimierung,text,0.005616051144897938,0.004913169890642166
knn_cosine,kNN (cosine),instance_based,predicted_class,17,11050,text__word__werkzeug,werkzeug,text,0.005046796053647995,0.004415160045027733
knn_cosine,kNN (cosine),instance_based,predicted_class,18,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.004950465634465218,0.00433088606223464
knn_cosine,kNN (cosine),instance_based,predicted_class,19,3596,text__word__facing connectivity,facing connectivity,text,0.00486742751672864,0.004258240573108196
knn_cosine,kNN (cosine),instance_based,predicted_class,20,11175,text__word__wurden,wurden,text,0.004814504645764828,0.00421194126829505
knn_cosine,kNN (cosine),instance_based,predicted_class,21,604,text__word__angriffs,angriffs,text,0.0047838883474469185,0.004185156896710396
knn_cosine,kNN (cosine),instance_based,predicted_class,22,9329,text__word__strategies,strategies,text,0.0046501969918608665,0.0040681976824998856
knn_cosine,kNN (cosine),instance_based,predicted_class,23,9338,text__word__strategies data,strategies data,text,0.0044797142036259174,0.003919051960110664
knn_cosine,kNN (cosine),instance_based,predicted_class,24,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.004455253481864929,0.003897652728483081
knn_cosine,kNN (cosine),instance_based,predicted_class,25,903,text__word__aufgrund fehlern,aufgrund fehlern,text,0.004292007070034742,0.0037548374384641647
knn_cosine,kNN (cosine),instance_based,predicted_class,26,6966,text__word__phishing angriffs,phishing angriffs,text,0.004267089534550905,0.0037330384366214275
knn_cosine,kNN (cosine),instance_based,predicted_class,27,6072,text__word__medizinische datensysteme,medizinische datensysteme,text,0.004053651355206966,0.0035463133826851845
knn_cosine,kNN (cosine),instance_based,predicted_class,28,2485,text__word__datensysteme,datensysteme,text,0.003972900100052357,0.0034756686072796583
knn_cosine,kNN (cosine),instance_based,predicted_class,29,2752,text__word__dienstleistungen,dienstleistungen,text,0.003937349654734135,0.0034445675555616617
knn_cosine,kNN (cosine),instance_based,predicted_class,30,8763,text__word__sessions,sessions,text,0.003794097574427724,0.00331924413330853
knn_cosine,kNN (cosine),instance_based,predicted_class,31,157,text__word__accuracy,accuracy,text,0.0037621997762471437,0.0032913386821746826
knn_cosine,kNN (cosine),instance_based,predicted_class,32,4689,text__word__informationen,informationen,text,0.0036763178650289774,0.003216205397620797
knn_cosine,kNN (cosine),instance_based,predicted_class,33,10887,text__word__verzögerungen,verzögerungen,text,0.0036679005715996027,0.0032088414300233126
knn_cosine,kNN (cosine),instance_based,predicted_class,34,4210,text__word__hilfe,hilfe,text,0.003415534505620599,0.0029880604706704617
knn_cosine,kNN (cosine),instance_based,predicted_class,35,10352,text__word__unstimmigkeiten,unstimmigkeiten,text,0.003243289655074477,0.002837373176589608
knn_cosine,kNN (cosine),instance_based,predicted_class,36,1927,text__word__connectivity,connectivity,text,0.0032230254728347063,0.002819645218551159
knn_cosine,kNN (cosine),instance_based,predicted_class,37,9014,text__word__software,software,text,0.0031829450745135546,0.002784580923616886
knn_cosine,kNN (cosine),instance_based,predicted_class,38,10893,text__word__verzögerungen unserer,verzögerungen unserer,text,0.0031621067319065332,0.0027663507498800755
knn_cosine,kNN (cosine),instance_based,predicted_class,39,3699,text__word__fehlern,fehlern,text,0.00307677686214447,0.002691700356081128
knn_cosine,kNN (cosine),instance_based,predicted_class,40,9086,text__word__softwareintegration,softwareintegration,text,0.003070639446377754,0.0026863310486078262
knn_cosine,kNN (cosine),instance_based,predicted_class,41,1934,text__word__connectivity problems,connectivity problems,text,0.0030558069702237844,0.0026733549311757088
knn_cosine,kNN (cosine),instance_based,predicted_class,42,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.0030541380401700735,0.0026718948502093554
knn_cosine,kNN (cosine),instance_based,predicted_class,43,5058,text__word__interessiert,interessiert,text,0.0030503233429044485,0.0026685576885938644
knn_cosine,kNN (cosine),instance_based,predicted_class,44,5513,text__word__könnten,könnten,text,0.002983123529702425,0.002609768183901906
knn_cosine,kNN (cosine),instance_based,predicted_class,45,3237,text__word__enhancing,enhancing,text,0.002953749382868409,0.0025840704329311848
knn_cosine,kNN (cosine),instance_based,predicted_class,46,3296,text__word__erforderlich,erforderlich,text,0.0029126370791345835,0.0025481036864221096
knn_cosine,kNN (cosine),instance_based,predicted_class,47,6844,text__word__passwörter,passwörter,text,0.0028911998961120844,0.002529349410906434
knn_cosine,kNN (cosine),instance_based,predicted_class,48,2366,text__word__data sources,data sources,text,0.0027198842726647854,0.0023794749286025763
knn_cosine,kNN (cosine),instance_based,predicted_class,49,10852,text__word__versucht,versucht,text,0.0026796201709657907,0.002344250213354826
knn_cosine,kNN (cosine),instance_based,predicted_class,50,3688,text__word__fehler,fehler,text,0.002673121402040124,0.002338564721867442
random_forest,Random Forest,bagging_ensemble,low,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.020334042608737946,0.037245336920022964
random_forest,Random Forest,bagging_ensemble,low,2,15007,categorical__queue_Customer Service,Customer Service,queue,0.016845587641000748,0.03085562400519848
random_forest,Random Forest,bagging_ensemble,low,3,15010,categorical__queue_IT Support,IT Support,queue,0.011762461625039577,0.02154499478638172
random_forest,Random Forest,bagging_ensemble,low,4,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.004969521425664425,0.009102542884647846
random_forest,Random Forest,bagging_ensemble,low,5,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.003787997644394636,0.006938376929610968
random_forest,Random Forest,bagging_ensemble,low,6,15009,categorical__queue_Human Resources,Human Resources,queue,0.0033228620886802673,0.006086400244385004
random_forest,Random Forest,bagging_ensemble,low,7,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.003154098754748702,0.005777280777692795
random_forest,Random Forest,bagging_ensemble,low,8,14840,text__char__ver,[char] ver,text,0.0015714195324108005,0.0028783283196389675
random_forest,Random Forest,bagging_ensemble,low,9,15011,categorical__queue_Product Support,Product Support,queue,0.0015507676871493459,0.0028405007906258106
random_forest,Random Forest,bagging_ensemble,low,10,14487,text__char__syst,[char] syst,text,0.001468264264985919,0.0026893813628703356
random_forest,Random Forest,bagging_ensemble,low,11,12581,text__char__em ,[char] em ,text,0.0013839872553944588,0.0025350134819746017
random_forest,Random Forest,bagging_ensemble,low,12,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.00133802171330899,0.002450819592922926
random_forest,Random Forest,bagging_ensemble,low,13,11712,text__char__ syst,[char]  syst,text,0.001305434969253838,0.0023911313619464636
random_forest,Random Forest,bagging_ensemble,low,14,14448,text__char__ste,[char] ste,text,0.0012545568170025945,0.002297939034178853
random_forest,Random Forest,bagging_ensemble,low,15,14048,text__char__ras,[char] ras,text,0.001244422746822238,0.002279376843944192
random_forest,Random Forest,bagging_ensemble,low,16,14587,text__char__tform,[char] tform,text,0.001208389876410365,0.0022133763413876295
random_forest,Random Forest,bagging_ensemble,low,17,12325,text__char__cti,[char] cti,text,0.0011935547227039933,0.0021862031426280737
random_forest,Random Forest,bagging_ensemble,low,18,14951,text__char__yste,[char] yste,text,0.0011715266155079007,0.0021458547562360764
random_forest,Random Forest,bagging_ensemble,low,19,14586,text__char__tfor,[char] tfor,text,0.0011597260599955916,0.002124240156263113
random_forest,Random Forest,bagging_ensemble,low,20,14055,text__char__rat,[char] rat,text,0.0011561698047444224,0.0021177262533456087
random_forest,Random Forest,bagging_ensemble,low,21,14439,text__char__sta,[char] sta,text,0.0011331685818731785,0.0020755953155457973
random_forest,Random Forest,bagging_ensemble,low,22,14486,text__char__sys,[char] sys,text,0.0011200684821233153,0.002051600255072117
random_forest,Random Forest,bagging_ensemble,low,23,14444,text__char__star,[char] star,text,0.0011077531380578876,0.0020290426909923553
random_forest,Random Forest,bagging_ensemble,low,24,13946,text__char__plat,[char] plat,text,0.001081540365703404,0.001981029286980629
random_forest,Random Forest,bagging_ensemble,low,25,11872,text__char__ache ,[char] ache ,text,0.0010479510528966784,0.0019195047207176685
random_forest,Random Forest,bagging_ensemble,low,26,13097,text__char__ils,[char] ils,text,0.0010350709781050682,0.001895912573672831
random_forest,Random Forest,bagging_ensemble,low,27,2635,text__word__details,details,text,0.00101119140163064,0.0018521730089560151
random_forest,Random Forest,bagging_ensemble,low,28,13489,text__char__mme,[char] mme,text,0.0010031074052676558,0.00183736567851156
random_forest,Random Forest,bagging_ensemble,low,29,13221,text__char__ition,[char] ition,text,0.001000919146463275,0.0018333576153963804
random_forest,Random Forest,bagging_ensemble,low,30,11507,text__char__ im,[char]  im,text,0.0009391194325871766,0.0017201605951413512
random_forest,Random Forest,bagging_ensemble,low,31,14551,text__char__tem,[char] tem,text,0.0009383594151586294,0.0017187685007229447
random_forest,Random Forest,bagging_ensemble,low,32,13923,text__char__per,[char] per,text,0.0009291940950788558,0.001701980596408248
random_forest,Random Forest,bagging_ensemble,low,33,14952,text__char__ystem,[char] ystem,text,0.0009281047969125211,0.0016999853542074561
random_forest,Random Forest,bagging_ensemble,low,34,13220,text__char__itio,[char] itio,text,0.0009274838375858963,0.001698847976513207
random_forest,Random Forest,bagging_ensemble,low,35,14950,text__char__yst,[char] yst,text,0.0009259088546968997,0.0016959632048383355
random_forest,Random Forest,bagging_ensemble,low,36,13071,text__char__ies,[char] ies,text,0.000920312711969018,0.001685712835751474
random_forest,Random Forest,bagging_ensemble,low,37,12674,text__char__erl,[char] erl,text,0.0009197761537507176,0.001684730057604611
random_forest,Random Forest,bagging_ensemble,low,38,14542,text__char__teg,[char] teg,text,0.0009142635972239077,0.0016746328910812736
random_forest,Random Forest,bagging_ensemble,low,39,14938,text__char__you,[char] you,text,0.000912059040274471,0.0016705947928130627
random_forest,Random Forest,bagging_ensemble,low,40,11145,text__word__would,would,text,0.0008846143027767539,0.0016203250270336866
random_forest,Random Forest,bagging_ensemble,low,41,11768,text__char__ you,[char]  you,text,0.0008840584778226912,0.0016193068586289883
random_forest,Random Forest,bagging_ensemble,low,42,9014,text__word__software,software,text,0.0008724542567506433,0.0015980517491698265
random_forest,Random Forest,bagging_ensemble,low,43,11620,text__char__ plat,[char]  plat,text,0.0008622084278613329,0.0015792847843840718
random_forest,Random Forest,bagging_ensemble,low,44,13439,text__char__mat,[char] mat,text,0.0008553552906960249,0.001566732069477439
random_forest,Random Forest,bagging_ensemble,low,45,13145,text__char__inte,[char] inte,text,0.0008493192726746202,0.001555675989948213
random_forest,Random Forest,bagging_ensemble,low,46,11653,text__char__ res,[char]  res,text,0.0008313634316436946,0.0015227867988869548
random_forest,Random Forest,bagging_ensemble,low,47,14585,text__char__tfo,[char] tfo,text,0.0008261682814918458,0.0015132708940654993
random_forest,Random Forest,bagging_ensemble,low,48,11597,text__char__ on ,[char]  on ,text,0.0008110860362648964,0.0014856451889500022
random_forest,Random Forest,bagging_ensemble,low,49,11711,text__char__ sys,[char]  sys,text,0.0008097997051663697,0.0014832890592515469
random_forest,Random Forest,bagging_ensemble,low,50,13326,text__char__ld ,[char] ld ,text,0.0008059928077273071,0.0014763160143047571
random_forest,Random Forest,bagging_ensemble,medium,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.010823092423379421,0.02352171204984188
random_forest,Random Forest,bagging_ensemble,medium,2,15011,categorical__queue_Product Support,Product Support,queue,0.007105806842446327,0.015442974865436554
random_forest,Random Forest,bagging_ensemble,medium,3,15010,categorical__queue_IT Support,IT Support,queue,0.0032111061736941338,0.006978663150221109
random_forest,Random Forest,bagging_ensemble,medium,4,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.0025892197154462337,0.005627123638987541
random_forest,Random Forest,bagging_ensemble,medium,5,14055,text__char__rat,[char] rat,text,0.0014027823926880956,0.003048652084544301
random_forest,Random Forest,bagging_ensemble,medium,6,14448,text__char__ste,[char] ste,text,0.00138390576466918,0.0030076277907937765
random_forest,Random Forest,bagging_ensemble,medium,7,14840,text__char__ver,[char] ver,text,0.0013174769701436162,0.002863258821889758
random_forest,Random Forest,bagging_ensemble,medium,8,14439,text__char__sta,[char] sta,text,0.0012582557974383235,0.002734554000198841
random_forest,Random Forest,bagging_ensemble,medium,9,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.0011900953250005841,0.0025864215567708015
random_forest,Random Forest,bagging_ensemble,medium,10,12581,text__char__em ,[char] em ,text,0.0011900727404281497,0.0025863724295049906
random_forest,Random Forest,bagging_ensemble,medium,11,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.0011655667331069708,0.00253311381675303
random_forest,Random Forest,bagging_ensemble,medium,12,14950,text__char__yst,[char] yst,text,0.0011186887277290225,0.0024312343448400497
random_forest,Random Forest,bagging_ensemble,medium,13,13071,text__char__ies,[char] ies,text,0.001088794320821762,0.0023662650492042303
random_forest,Random Forest,bagging_ensemble,medium,14,14487,text__char__syst,[char] syst,text,0.0010765090119093657,0.00233956566080451
random_forest,Random Forest,bagging_ensemble,medium,15,11507,text__char__ im,[char]  im,text,0.0010356658603996038,0.0022508015390485525
random_forest,Random Forest,bagging_ensemble,medium,16,14542,text__char__teg,[char] teg,text,0.0010188095038756728,0.0022141679655760527
random_forest,Random Forest,bagging_ensemble,medium,17,13439,text__char__mat,[char] mat,text,0.0009997925953939557,0.0021728386636823416
random_forest,Random Forest,bagging_ensemble,medium,18,14486,text__char__sys,[char] sys,text,0.0009718326618894935,0.00211207359097898
random_forest,Random Forest,bagging_ensemble,medium,19,14952,text__char__ystem,[char] ystem,text,0.000965638377238065,0.002098611555993557
random_forest,Random Forest,bagging_ensemble,medium,20,15007,categorical__queue_Customer Service,Customer Service,queue,0.000932862632907927,0.0020273805130273104
random_forest,Random Forest,bagging_ensemble,medium,21,11519,text__char__ inte,[char]  inte,text,0.0009312861366197467,0.0020239541772753
random_forest,Random Forest,bagging_ensemble,medium,22,11518,text__char__ int,[char]  int,text,0.0009210314601659775,0.0020016678608953953
random_forest,Random Forest,bagging_ensemble,medium,23,12325,text__char__cti,[char] cti,text,0.0008870581514202058,0.001927834120579064
random_forest,Random Forest,bagging_ensemble,medium,24,14551,text__char__tem,[char] tem,text,0.0008867602446116507,0.0019271866185590625
random_forest,Random Forest,bagging_ensemble,medium,25,13145,text__char__inte,[char] inte,text,0.0008775159949436784,0.0019070962443947792
random_forest,Random Forest,bagging_ensemble,medium,26,14951,text__char__yste,[char] yste,text,0.0008663450716994703,0.001882818527519703
random_forest,Random Forest,bagging_ensemble,medium,27,12552,text__char__egr,[char] egr,text,0.0008661951869726181,0.0018824927974492311
random_forest,Random Forest,bagging_ensemble,medium,28,13577,text__char__nfor,[char] nfor,text,0.0008596745319664478,0.0018683215603232384
random_forest,Random Forest,bagging_ensemble,medium,29,11653,text__char__ res,[char]  res,text,0.0008557135006412864,0.0018597131129354239
random_forest,Random Forest,bagging_ensemble,medium,30,9014,text__word__software,software,text,0.0008489686297252774,0.0018450545612722635
random_forest,Random Forest,bagging_ensemble,medium,31,14451,text__char__stem,[char] stem,text,0.0008465771097689867,0.0018398570828139782
random_forest,Random Forest,bagging_ensemble,medium,32,13509,text__char__mpa,[char] mpa,text,0.0008455073111690581,0.0018375320360064507
random_forest,Random Forest,bagging_ensemble,medium,33,15009,categorical__queue_Human Resources,Human Resources,queue,0.0008430193993262947,0.0018321251263841987
random_forest,Random Forest,bagging_ensemble,medium,34,12697,text__char__erv,[char] erv,text,0.0008322977810166776,0.0018088239012286067
random_forest,Random Forest,bagging_ensemble,medium,35,11317,text__char__ a ,[char]  a ,text,0.0008217809372581542,0.001785967848263681
random_forest,Random Forest,bagging_ensemble,medium,36,13671,text__char__nteg,[char] nteg,text,0.0008202875033020973,0.0017827220726758242
random_forest,Random Forest,bagging_ensemble,medium,37,13923,text__char__per,[char] per,text,0.0008190106018446386,0.0017799470806494355
random_forest,Random Forest,bagging_ensemble,medium,38,14488,text__char__syste,[char] syste,text,0.0008120874408632517,0.0017649009823799133
random_forest,Random Forest,bagging_ensemble,medium,39,13221,text__char__ition,[char] ition,text,0.0008092757198028266,0.0017587903421372175
random_forest,Random Forest,bagging_ensemble,medium,40,14636,text__char__tra,[char] tra,text,0.0008062388515099883,0.0017521902918815613
random_forest,Random Forest,bagging_ensemble,medium,41,14938,text__char__you,[char] you,text,0.0008000744855962694,0.0017387933330610394
random_forest,Random Forest,bagging_ensemble,medium,42,13578,text__char__nform,[char] nform,text,0.0007995555060915649,0.00173766550142318
random_forest,Random Forest,bagging_ensemble,medium,43,13072,text__char__ies ,[char] ies ,text,0.0007944469689391553,0.001726563205011189
random_forest,Random Forest,bagging_ensemble,medium,44,11767,text__char__ yo,[char]  yo,text,0.0007925042300485075,0.0017223410541191697
random_forest,Random Forest,bagging_ensemble,medium,45,13326,text__char__ld ,[char] ld ,text,0.0007912249420769513,0.0017195608234032989
random_forest,Random Forest,bagging_ensemble,medium,46,11712,text__char__ syst,[char]  syst,text,0.0007819003658369184,0.0016992958262562752
random_forest,Random Forest,bagging_ensemble,medium,47,13442,text__char__mati,[char] mati,text,0.0007753314566798508,0.0016850195825099945
random_forest,Random Forest,bagging_ensemble,medium,48,12021,text__char__art,[char] art,text,0.0007669306942261755,0.0016667622840031981
random_forest,Random Forest,bagging_ensemble,medium,49,11711,text__char__ sys,[char]  sys,text,0.0007655653753317893,0.0016637950902804732
random_forest,Random Forest,bagging_ensemble,medium,50,11710,text__char__ sy,[char]  sy,text,0.0007592345937155187,0.001650036545470357
random_forest,Random Forest,bagging_ensemble,high,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.03115714155137539,0.05507313087582588
random_forest,Random Forest,bagging_ensemble,high,2,15007,categorical__queue_Customer Service,Customer Service,queue,0.0168285071849823,0.02974594384431839
random_forest,Random Forest,bagging_ensemble,high,3,15010,categorical__queue_IT Support,IT Support,queue,0.00855758786201477,0.01512632891535759
random_forest,Random Forest,bagging_ensemble,high,4,15011,categorical__queue_Product Support,Product Support,queue,0.006045782472938299,0.010686480440199375
random_forest,Random Forest,bagging_ensemble,high,5,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.0043393815867602825,0.007670258637517691
random_forest,Random Forest,bagging_ensemble,high,6,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.003922728355973959,0.006933785509318113
random_forest,Random Forest,bagging_ensemble,high,7,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.0029648542404174805,0.005240654107183218
