case_id,case_type,modeling_row_id,semantic_group_id,priority,type,language,queue,text,model,model_label,model_family,predicted_class,correct,top_10_share,k_80,normalized_entropy,top_supporting_features,top_opposing_features,text_relation,urgency_plausibility,impact_plausibility,context_relevance,contradictory_signals,overall_rating,brief_rationale,evaluator_role
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",random_forest,Random Forest,bagging_ensemble,low,False,0.2664703686067932,574,0.643462831388399,Customer Service | [char] fee | [char] en?  | könnten bitte | [char] en?,[char] tech | [char] ge  | [char]  str | [char] tru | [char] rate,partly plausible,plausible,plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale greifen Teile von eine kurze allgemeine Anfrage nach Informationen zu digitalen Strategien und Markenwachstum auf, sind aber teilweise generisch oder nur begrenzt semantisch eindeutig. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",xgboost,XGBoost,gradient_boosting,low,False,0.4053030154661868,101,0.4994567938158175,Customer Service | [char] fee | [char] fee  | könnten bitte | [char] en?,[char] sta | [char] rateg | [char] tech | [char] teg | [char]  str,partly plausible,plausible,plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale greifen Teile von eine kurze allgemeine Anfrage nach Informationen zu digitalen Strategien und Markenwachstum auf, sind aber teilweise generisch oder nur begrenzt semantisch eindeutig. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",lightgbm,LightGBM,gradient_boosting,low,False,0.4639646444012936,285,0.5478392128569541,[char] fee | könnten bitte | Customer Service | [char] ee  | [char] fee ,[char]  logi | strategien | Request | [char] tru | [char] nfor,partly plausible,plausible,plausible,partly plausible,not plausible,partly plausible,"Die stützenden Merkmale greifen Teile von eine kurze allgemeine Anfrage nach Informationen zu digitalen Strategien und Markenwachstum auf, sind aber teilweise generisch oder nur begrenzt semantisch eindeutig. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",logistic_regression,Logistic Regression,linear_baseline,medium,False,0.2143305461604872,623,0.661526113224893,send | work | information services | Product Support | packages,special | success | case studies | studies | service,plausible,not plausible,partly plausible,plausible,partly plausible,partly plausible,"Die stützenden Merkmale (send, work, information services) beziehen sich nachvollziehbar auf eine Anfrage nach Agenturleistungen, Preisen, Angeboten und Referenzen. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es handelt sich um Informationsbeschaffung ohne akute Störung oder unmittelbaren Schaden. Die Gegenmerkmale (special, success, case studies) sind nur teilweise als echte Gegensignale interpretierbar.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",linear_svm,Linear SVM,linear,medium,False,0.2257181211970124,603,0.655824497390168,send | work | information services | Product Support | detailed information,special | success | Request | case studies | studies,plausible,not plausible,partly plausible,partly plausible,partly plausible,partly plausible,"Die stützenden Merkmale (send, work, information services) beziehen sich nachvollziehbar auf eine Anfrage nach Agenturleistungen, Preisen, Angeboten und Referenzen. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es handelt sich um Informationsbeschaffung ohne akute Störung oder unmittelbaren Schaden. Die Gegenmerkmale (special, success, Request) sind nur teilweise als echte Gegensignale interpretierbar.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",complement_naive_bayes,Complement Naive Bayes,naive_bayes,low,False,0.1273204863375679,805,0.6935508070058666,Product Support | Request | contracts | special | send,[char] ste,plausible,plausible,plausible,plausible,not plausible,plausible,"Die stützenden Merkmale (Product Support, Request, contracts) beziehen sich nachvollziehbar auf eine Anfrage nach Agenturleistungen, Preisen, Angeboten und Referenzen. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Mehrere Gegenmerkmale ([char] ste) erscheinen fachlich eher stützend oder richtungsunklar.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",knn_cosine,kNN (cosine),instance_based,high,True,0.3736868494756123,82,0.4756452349181353,Product Support | Request | understanding | en | detailed information,interested understanding | [char] uiry  | pricing | [char] quiry | [char] deta,plausible,not plausible,not plausible,plausible,not plausible,not plausible,"Die stützenden Merkmale (Product Support, Request, understanding) beziehen sich nachvollziehbar auf eine Anfrage nach Agenturleistungen, Preisen, Angeboten und Referenzen. Die vorhergesagte Priorität high wird durch Dringlichkeit und Auswirkung des Tickettexts nicht ausreichend gestützt. Es handelt sich um Informationsbeschaffung ohne akute Störung oder unmittelbaren Schaden. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",random_forest,Random Forest,bagging_ensemble,medium,False,0.1156934515455592,410,0.6683319914588479,Product Support | [char]  det | studies | [char] offer | [char] det,[char] ormat | [char] derst | [char] packa | [char] ages | [char] fer,partly plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale greifen Teile von eine Anfrage nach Agenturleistungen, Preisen, Angeboten und Referenzen auf, sind aber teilweise generisch oder nur begrenzt semantisch eindeutig. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es handelt sich um Informationsbeschaffung ohne akute Störung oder unmittelbaren Schaden. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",xgboost,XGBoost,gradient_boosting,medium,False,0.3841927201683092,125,0.5195224485119071,Product Support | [char] agen | [char] ies  | [char] ies | [char] pplic,[char] fer | appreciate could | [char] sted  | [char] udie | [char] any,partly plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die Medium-Priorität ist bei einer reinen Informationsanfrage ohne akute Störung nur teilweise plausibel. Die Character-n-Gramme sind weniger direkt lesbar, lassen sich teilweise jedoch auf den Agentur- und Angebotskontext zurückführen.",author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",lightgbm,LightGBM,gradient_boosting,medium,False,0.2543878700283117,565,0.6395499555022583,[char] hti | Product Support | [char] agenc | [char]  am | [char]  i ,[char] fer | additionally | [char] udie | appreciate could | [char] ge ,partly plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die Medium-Priorität ist bei einer reinen Informationsanfrage ohne akute Störung nur teilweise plausibel. Die Character-n-Gramme sind weniger direkt lesbar, lassen sich teilweise jedoch auf den Agentur- und Angebotskontext zurückführen.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",logistic_regression,Logistic Regression,linear_baseline,medium,False,0.1745173385983376,909,0.7028093351615469,sicherheitsvorkehrungen | enorm | de | Customer Service | besonders,analyse | [char] one | [char] klar | saas | [char] tech,plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale (sicherheitsvorkehrungen, enorm, de) beziehen sich nachvollziehbar auf eine technische Informationsanfrage zu Architektur, Sicherheit und Skalierung einer SaaS-Lösung. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Die Entscheidung ist technisch relevant, aber nicht als zeitkritischer Incident formuliert. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",linear_svm,Linear SVM,linear,medium,False,0.2080973946745887,852,0.6883398862741624,sicherheitsvorkehrungen | enorm | Customer Service | besonders | implementierung,Request | analyse | [char] one | [char] klar | [char] tech,plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die stützenden Merkmale (sicherheitsvorkehrungen, enorm, Customer Service) beziehen sich nachvollziehbar auf eine technische Informationsanfrage zu Architektur, Sicherheit und Skalierung einer SaaS-Lösung. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Die Entscheidung ist technisch relevant, aber nicht als zeitkritischer Incident formuliert. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",complement_naive_bayes,Complement Naive Bayes,naive_bayes,medium,False,0.179007564809513,1214,0.7081880831066479,Customer Service | Request | enorm | de | sicherheitsvorkehrungen,[char] ver | [char] em ,plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale (Customer Service, Request, enorm) beziehen sich nachvollziehbar auf eine technische Informationsanfrage zu Architektur, Sicherheit und Skalierung einer SaaS-Lösung. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Die Entscheidung ist technisch relevant, aber nicht als zeitkritischer Incident formuliert. Mehrere Gegenmerkmale ([char] ver, [char] em) erscheinen fachlich eher stützend oder richtungsunklar.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",knn_cosine,kNN (cosine),instance_based,high,False,0.2616721813817015,108,0.5091619535660709,plattform | [char] hni | [char] attf | [char] tes | anfrage,Customer Service | informationen | [char] nform | helfen | [char] rmat,partly plausible,not plausible,not plausible,partly plausible,plausible,not plausible,"Die stützenden Merkmale greifen Teile von eine technische Informationsanfrage zu Architektur, Sicherheit und Skalierung einer SaaS-Lösung auf, sind aber teilweise generisch oder nur begrenzt semantisch eindeutig. Die vorhergesagte Priorität high wird durch Dringlichkeit und Auswirkung des Tickettexts nicht ausreichend gestützt. Die Entscheidung ist technisch relevant, aber nicht als zeitkritischer Incident formuliert. Die Gegenmerkmale (Customer Service, informationen, [char] nform) sind als plausible Gegensignale zur Vorhersage interpretierbar.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",random_forest,Random Forest,bagging_ensemble,medium,False,0.1308418974630517,442,0.6683290494510539,besonders | [char]  plat | [char] ttfo | [char] ntere | anfrage,[char] techn | [char] echni | [char]  tec | [char] ttfor | [char]  kla,partly plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die Medium-Priorität ist wegen Architektur-, Sicherheits-, Compliance- und Integrationsbezug teilweise nachvollziehbar, obwohl kein zeitkritischer Incident beschrieben wird. Die Erklärung ist daher insgesamt teilweise plausibel.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",xgboost,XGBoost,gradient_boosting,medium,False,0.3963981170519178,103,0.5048960490958266,[char] rteil | [char] rtei | [char] ders | [char] form  | [char] detai,[char] tech | [char] integ | [char] techn | [char] los | [char] nteg,partly plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die Medium-Priorität ist wegen Architektur-, Sicherheits-, Compliance- und Integrationsbezug teilweise nachvollziehbar, obwohl kein zeitkritischer Incident beschrieben wird. Fragmentierte Merkmale reduzieren die Lesbarkeit, machen die Erklärung aber nicht unplausibel.",author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",lightgbm,LightGBM,gradient_boosting,low,True,0.5106725331524165,202,0.5066415436800268,[char] klar | Customer Service | [char] pone | [char] ton | [char]  kla,[char] sere | [char] plat | [char] tform | [char] slo | [char] tfo,not plausible,plausible,plausible,plausible,not plausible,partly plausible,"Die Erklärung stützt sich stark auf schwer interpretierbare Zeichen-n-Gramme und bildet eine technische Informationsanfrage zu Architektur, Sicherheit und Skalierung einer SaaS-Lösung daher nur schwach nachvollziehbar ab. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",logistic_regression,Logistic Regression,linear_baseline,medium,False,0.1714928898593506,935,0.7028033330955761,firewalls | relevante | de | besonders interessiert | Customer Service,wohlauf | [char] one | [char] tech | [char] ric | [char] hnik,plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale (firewalls, relevante, de) beziehen sich nachvollziehbar auf eine Anfrage nach Netzwerkausrüstungs-Spezifikationen und Integrationsrichtlinien. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Der Finanzkontext erhöht die fachliche Bedeutung, trotzdem wird nur geplante Informationsbeschaffung beschrieben. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",linear_svm,Linear SVM,linear,medium,False,0.1850723468007574,895,0.6970190044195725,besonders interessiert | Customer Service | firewalls | besonders | relevante,wohlauf | Request | [char] tech | [char] one | [char] techn,plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die stützenden Merkmale (besonders interessiert, Customer Service, firewalls) beziehen sich nachvollziehbar auf eine Anfrage nach Netzwerkausrüstungs-Spezifikationen und Integrationsrichtlinien. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Der Finanzkontext erhöht die fachliche Bedeutung, trotzdem wird nur geplante Informationsbeschaffung beschrieben. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",complement_naive_bayes,Complement Naive Bayes,naive_bayes,low,True,0.1855500441257074,1276,0.7120907246875454,Customer Service | Request | wohlauf | de | integrationsrichtlinien,[char] ste | [char] tem | [char] em  | [char] syst | [char] syste,plausible,plausible,plausible,plausible,not plausible,plausible,"Die stützenden Merkmale (Customer Service, Request, wohlauf) beziehen sich nachvollziehbar auf eine Anfrage nach Netzwerkausrüstungs-Spezifikationen und Integrationsrichtlinien. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",knn_cosine,kNN (cosine),instance_based,high,False,0.3341568112327477,89,0.4884949135932935,Request | anfrage | optimierung | besonders | fähigkeiten,Customer Service | besonders interessiert | interessiert | integration | [char] essie,plausible,not plausible,not plausible,partly plausible,plausible,not plausible,"Die stützenden Merkmale (Request, anfrage, optimierung) beziehen sich nachvollziehbar auf eine Anfrage nach Netzwerkausrüstungs-Spezifikationen und Integrationsrichtlinien. Die vorhergesagte Priorität high wird durch Dringlichkeit und Auswirkung des Tickettexts nicht ausreichend gestützt. Der Finanzkontext erhöht die fachliche Bedeutung, trotzdem wird nur geplante Informationsbeschaffung beschrieben. Die Gegenmerkmale (Customer Service, besonders interessiert, interessiert) sind als plausible Gegensignale zur Vorhersage interpretierbar.",author
